USE_LICENSE_URL,GUID,SCIENTIFIC_NAME,COORDINATEUNCERTAINTYINMETERS,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:31269","Buteo regalis","576.145152","United States","California","Dudley, 6 mi E Coulterville","17 Oct 1919","37.75634","-120.11166"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:88149","Buteo regalis","6055.961472","United States","California","4 mi S Standish","29 Dec 1942","40.30713","-120.4215"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:144713","Buteo regalis","854.561664","United States","California","Cordelia","4 Nov 1922","38.2106","-122.1347"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:52794","Buteo jamaicensis borealis / Buteo jamaicensis kriderii intergrade","4768.486272","United States","Kansas","2 mi N Prarie Center","20 Oct 1927","38.91559","-94.8675"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:129626","Buteo jamaicensis fuertesi","5600","Mexico","Coahuila","8 mi SW Peidra Blanca, Sierra del Carmen","14 Apr 1953","28.9779644393","-102.5517555606"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:26438","Accipiter striatus velox","30","United States","California","Palo Verde","5 Dec 1915","33.4326","-114.7311"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:139302","Buteo jamaicensis fuertesi","124","Mexico","Chihuahua","Cañón del Arroyo del Alamo, Sierra El Nido","18 Jun 1959","29.485097","-106.770421"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:139303","Buteo jamaicensis fuertesi","124","Mexico","Chihuahua","Cañón del Arroyo del Alamo, Sierra El Nido","18 Jun 1959","29.485097","-106.770421"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:27850","Accipiter striatus velox","1207.008","United States","California","Furnace Creek Ranch, Death Valley, Death Valley National Park","7 Apr 1917","36.463047","-116.877552"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:32221","Accipiter striatus velox","6971.678208","United States","California","Pasadena","23 Jan 1900","34.1480466","-118.1321065"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:109338","Accipiter striatus velox","2293","Mexico","Guerrero","Chilpancingo de los Bravos","17 Jan 1945","17.5513888888","-99.5008333333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:25883","Accipiter gentilis atricapillus","6437.376","United States","California","Yosemite Valley, Yosemite National Park","1 Nov 1915","37.736686","-119.598212"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:140399","Buteo buteo japonicus","","Korea","Kyonggi Province","5 mi NNW Chorwon","31 Jan 1960","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:142594","Buteo buteo japonicus","15655.698432","Korea","North Kyongsang Province","ca. 10 mi S Kimchon","28 Dec 1962","35.97396","128.115"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:151714","Pandion haliaetus carolinensis","804.672","United States","New York","Ram Island, Gardiner's Island","28 Jul 1925","41.07722","-72.28639"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:148274","Accipiter striatus velox","2035","United States","Nevada","Lexington Creek, Snake Range","12 Jun 1962","38.856596","-114.21871"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:3457","Accipiter cooperii","1000","United States","California","Vallevista, San Jacinto Valley","31 Aug 1908","33.748","-116.893"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:122624","Accipiter cooperii","1609.344","United States","California","Lower Covington Flat","27 Aug 1950","34.0304563","-116.3038572"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:24922","Accipiter cooperii","820.76544","United States","California","in Palo Verde","27 Aug 1914","33.4329554","-114.7314167"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:68290","Buteo jamaicensis calurus","3286.280448","United States","Idaho","Snake River, 3 mi SE Acequia","28 Dec 1935","42.6373","-113.5545"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:88147","Accipiter striatus velox","17987.637888","United States","California","8 mi NE Susanville","2 Jan 1943","40.50179","-120.54143"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:157039","Rupornis magnirostris griseocauda","7137.44064","Costa Rica","Guanacaste","1 mi SE Finca Jimenez","11 Aug 1967","10.40638","-85.18961"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:116397","Accipiter striatus velox","380","Mexico","Sinaloa","El Batel, 70 km NE Mazatlán","18 Oct 1946","23.46889","-105.83417"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:109337","Accipiter striatus velox","2293","Mexico","Guerrero","Chilpancingo de los Bravos","8 Jan 1944","17.5513888888","-99.5008333333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:109343","Accipiter striatus madrensis","2293","Mexico","Guerrero","Chilpancingo de los Bravos","15 Aug 1942","17.5513888888","-99.5008333333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:119261","Accipiter striatus suttoni","5150","Mexico","Chihuahua","Rio El Gavilán, 7 mi SW Pacheco","29 Jul 1948","30.0146438844","-108.4167461155"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:109355","Buteo jamaicensis hadropus","1913","Mexico","Guerrero","Coapango","29 Jun 1941","17.505","-99.6375"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:70091","Buteo buteo buteo","2983","Germany","Bavaria","Ammerland, Am See","29 Aug 1934","47.9","11.33333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99821","Buteo platypterus platypterus","4548.006144","Canada","Ontario","Strathroy","9 May 1929","42.95621","-81.62392"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:45067","Buteo platypterus platypterus","2265.956352","United States","Minnesota","Parker's Prarie","22 Sep 1917","46.1531","-95.3286"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99822","Buteo platypterus platypterus","1623.828096","United States","Wisconsin","Moon Lake Game Farm, Kewaskum","20 Sep 1931","43.5208","-88.2289"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:106744","Buteo platypterus platypterus","25.749504","United States","Illinois","Mallard","1 Mar 1909","40.2511","-91.4175"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:67600","Buteo platypterus platypterus","10587.874176","United States","Idaho","Castle Creek, 8 mi S Oreana","23 May 1935","42.9377","-116.3942"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99826","Buteo platypterus platypterus","","Canada","Alberta","Castor","17 Aug 1922","52.216666667","-111.8833333333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:41227","Accipiter cooperii","30","United States","California","10 mi W Madera","13 Dec 1920","36.952771","-120.239977"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:115928","Accipiter gentilis gentilis","","France","","no specific locality recorded","not recorded","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:137264","Buteo lagopus kamtschatkensis","10893.649536","United States","Alaska","Pitmegea River, 16 mi SE Cape Sabine","8 Jul 1958","68.7508333333","-164.1791666667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:4502","Aquila chrysaetos canadensis","387.851904","United States","Alaska","Russion Mission, Yukon River","19 Apr 1895","61.785","-161.3202777778"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:141724","Elanoides forficatus yetapa","12470","Colombia","Huila","12 km E Leticia","17 May 1958","2.24028","-76.0624"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:141725","Elanoides forficatus yetapa","12470","Colombia","Huila","12 km E Leticia","17 May 1958","2.24028","-76.0624"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:67922","Accipiter gentilis atricapillus","5952.963456","United States","Idaho","4 mi W of Martin Creek","13 Jun 1932","48.5288","-116.648"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:65784","Accipiter cooperii","19547.092224","United States","Nevada","15 mi N Deeth","10 Sep 1934","41.28293","-115.27389"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:63527","Accipiter cooperii","3752.990208","United States","Nevada","Toquima Range, 2 mi E Jefferson","18 Jul 1933","38.71333","-116.94466"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:59138","Buteo jamaicensis calurus","8096.609664","United States","California","Hills near Berkeley","6 Jan 1932","37.88215","-122.24886"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:12688","Pandion haliaetus carolinensis","1770.2784","United States","California","Colorado River, 7 mi below Picacho","17 Apr 1910","33.0141888","-114.5050902"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:136481","Pithecophaga jefferyi","","Philippines","","no specific locality recorded","5 Jan 1958","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99870","Pandion haliaetus carolinensis","","Canada","British Columbia","Sumas Lake","28 Jul 1888","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:27599","Accipiter striatus velox","30","United States","California","Palo Verde","13 Oct 1916","33.4326","-114.7311"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:154331","Buteo buteo japonicus","8642","Korea","Kyonggi Province","near Ichon","24 Jan 1965","37.45361","126.73167"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:90017","Haliastur indus girrenera","6802","Papua New Guinea","New Ireland Province","Emira Island","5 May 1944","-1.6585144996","149.9668426513"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:23266","Accipiter striatus velox","455.444352","United States","California","Blue Canyon","17 Oct 1912","39.2570834","-120.7124376"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:10415","Accipiter striatus velox","6971.678208","United States","California","Pasadena","15 Nov 1895","34.1480466","-118.1321065"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:109361","Buteo jamaicensis hadropus","1913","Mexico","Guerrero","Coapango","11 May 1945","17.505","-99.6375"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:66528","Buteo jamaicensis calurus","3254.093568","United States","California","1.5 mi E Moraga Junction","25 Nov 1934","37.8331523","-122.098064"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:127233","Buteo platypterus platypterus","5938.47936","United States","Massachusetts","Wellesley","29 Apr 1884","42.29","-71.29"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:75127","Accipiter cooperii","6310.237824","United States","Arkansas","4 mi S Bergman","21 Feb 1939","36.2581","-93.0075"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:96853","Aquila rapax belisarius","3193","Eritrea","","S of Barentu","17 Jan 1943","15.1138888889","37.5927777778"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99672","Accipiter cooperii","56932.153344","Canada","British Columbia","Okanagan","20 Jun 1929","49.4167","-120"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:27092","Accipiter cooperii","1609.344","United States","California","Laytonville","30 Sep 1916","39.6863371","-123.4851937"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:90022","Accipiter hiogaster matthiae","16602","Papua New Guinea","New Ireland Province","Mussau Island","27 Aug 1944","-1.4384057521","149.6290283203"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:27858","Accipiter cooperii","1208.617344","United States","California","Coyote Springs Ranch [=Pellisier Ranch], 5 mi N Benton [=Benton Station]","5 Sep 1917","37.88755","-118.48803"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:93408","Accipiter albogularis ssp.","52002","Solomon Islands","Western Province","Munda, New Georgia","16 Dec 1944","-8.2928256988","157.6172790527"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:39701","Buteo jamaicensis calurus","30","United States","California","10 mi W Madera","6 Dec 1920","36.952771","-120.239977"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:41219","Buteo jamaicensis calurus","30","United States","California","10 mi W Madera","15 Dec 1920","36.952771","-120.239977"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:53313","Buteo lineatus lineatus","17730.142848","United States","Indiana","Maksawba Gun Club, Davis Station, on Kankakee River","not recorded","41.2383","-86.6659"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:7576","Accipiter striatus velox","2414.016","United States","California","Menlo Park","not recorded","37.45587","-122.186478"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:17039","Accipiter striatus velox","682.361856","United States","California","Bridgeville","23 Sep 1910","40.4706204","-123.7968487"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:53812","Accipiter striatus velox","1609.344","United States","California","Clark Ranch, Laytonville","6 Feb 1929","39.6863371","-123.4851937"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:151683","Accipiter striatus velox","4828.032","United States","California","Duarte","8 Mar 1925","34.139248","-117.947685"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:152224","Chondrohierax uncinatus unicinatus","500","Colombia","Santander","Corcova","24 Mar 1964","7.14546","-73.05387"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:8035","Elanus leucurus majusculus","43200","United States","California","Sacramento River","not recorded","38.35112","-121.53184"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:6928","Accipiter cooperii","1609.344","United States","California","Ozena","27 Jun 1906","34.6929006","-119.3307742"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:65186","Elanus leucurus majusculus","804.672","United States","California","Suisun","30 Jul 1934","38.238","-122.039"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:42848","Circus cinereus","1000","Argentina","Chubut","Rio Chubut, Maiten","13 Apr 1913","-42.05","-71.16"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:29124","Accipiter cooperii","1609.344","United States","California","Bear Valley, near Cook Post Office","15 Jul 1918","36.49089","-121.14779"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:106749","Circus hudsonius","1805.683968","United States","California","7 mi W Wendel","21 Apr 1931","40.3378538","-120.3380107"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:144732","Circus hudsonius","8096.609664","United States","California","Suisun Slew, Suisun Marshes","13 Dec 1924","38.1853086","-122.0540669"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:22394","Circus hudsonius","804.672","United States","California","Los Baños","16 Mar 1912","37.060514","-120.84778"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:32205","Circus hudsonius","3218.688","United States","California","near Long Beach","10 Feb 1895","33.782666","-118.176956"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:32206","Circus hudsonius","3218.688","United States","California","Long Beach","10 Mar 1895","33.782666","-118.176956"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:32209","Circus hudsonius","804.672","United States","California","Bolsa Beach","13 Nov 1907","33.695731","-118.047288"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:144740","Circus hudsonius","428.085504","United States","Nevada","W side Ruby Lake, 6 mi N County line","31 Dec 1927","40.21","-115.5"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:135020","Accipiter nisus nisosimilis","33352.045056","Korea","Kyonggi Province","near Ascom City, ca. 20 mi W Seoul","22 Oct 1956","37.5667","126.63567"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:63528","Circus hudsonius","428.085504","United States","Nevada","Fish Spring Valley, Fish Lake","16 Jul 1933","37.73806","-118.65361"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99692","Accipiter nisus ssp.","3698","United Kingdom","England","Widdecombe, Kingsbridge, Devon","17 Oct 1879","50.56667","-3.8"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99693","Accipiter nisus ssp.","","France","Burgundy","no specific locality recorded","9 Feb 1918","",""
